fighter_url,name,height_in,reach_in,weight_lbs,stance,dob,slpm,str_acc,sapm,str_def,td_avg,td_acc,td_def,sub_avg
http://ufcstats.com/fighter-details/c4c4c7dd26c15d91,Brian Warren,72.0,,185.0,Orthodox,--,1.16,0.21,4.63,0.57,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c4d039123e62f6a9,Dennis Buzukja,69.0,70.0,145.0,Switch,1997-10-01,4.21,0.43,4.82,0.48,0.63,0.27,0.75,0.2
http://ufcstats.com/fighter-details/c4fe2e9a06ea5bcb,Ben Alloway,71.0,76.0,170.0,Orthodox,1981-02-19,1.28,0.49,1.9,0.59,0.62,0.5,0.26,0.0
http://ufcstats.com/fighter-details/c50ea21fe9ef478d,Yohan Banks,,,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c51da79b0346b5b7,George Pacurariu,67.0,,135.0,,1984-07-28,4.69,0.53,2.68,0.63,5.03,1.0,1.0,5.0
http://ufcstats.com/fighter-details/c549573c0df4d676,Maki Pitolo,70.0,75.0,185.0,Orthodox,1990-11-24,4.1,0.44,3.93,0.55,2.24,0.52,0.5,0.8
http://ufcstats.com/fighter-details/c575ab451e3c5b1d,Mickael Lebout,71.0,73.0,155.0,Orthodox,1987-08-16,2.6,0.34,2.98,0.54,0.0,0.0,0.6,0.0
http://ufcstats.com/fighter-details/c5776fa8f4bf77aa,Justin Smitley,,,145.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c58f51dedb310998,Michael Chiesa,73.0,75.0,170.0,Southpaw,1987-12-07,2.03,0.4,1.73,0.57,3.05,0.47,0.67,1.0
http://ufcstats.com/fighter-details/c5a126ace82a6025,Anthony Birchak,68.0,69.0,135.0,Orthodox,1986-05-16,3.93,0.36,3.67,0.56,0.48,0.14,0.61,0.5
http://ufcstats.com/fighter-details/c5af5750e8bae4f0,Kyle Bochniak,67.0,70.0,145.0,Orthodox,1987-02-05,2.63,0.31,5.11,0.58,1.14,0.15,0.62,0.0
http://ufcstats.com/fighter-details/c5ccd878231c5407,Ramon Taveras,68.0,70.0,145.0,Southpaw,1994-01-09,4.62,0.44,7.41,0.57,0.0,0.0,1.0,0.0
http://ufcstats.com/fighter-details/c5dc1bf9b78f262c,Hyeonjong Song,,,135.0,,2002-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c5ec23983dc2d8f4,Taylor Roberts,71.0,,170.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c61b49cec6abd6b9,Rico Altamirano,70.0,,170.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c61f66d8c3fd5f07,Tony Petarra,71.0,,196.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c62fbc117d57b943,Tai Tuivasa,74.0,75.0,264.0,Southpaw,1993-03-16,3.77,0.46,5.18,0.44,0.0,0.0,0.57,0.0
http://ufcstats.com/fighter-details/c6668eeb261588d3,Trey Houston,71.0,,185.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c670aa48827d6be6,Dan Severn,74.0,,250.0,Southpaw,1958-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c68c68efaa5ca6ef,Chidi Njokuani,75.0,80.0,170.0,Orthodox,1988-12-31,4.72,0.62,2.64,0.57,0.0,0.0,0.73,0.2
http://ufcstats.com/fighter-details/c6a33ff198aaaeeb,Stephan Bonnar,76.0,79.0,205.0,Orthodox,1977-04-04,2.76,0.38,3.01,0.52,1.32,0.4,0.6,1.0
http://ufcstats.com/fighter-details/c6aee362c7a7d482,Randy Brown,75.0,78.0,170.0,Orthodox,1990-07-08,4.47,0.47,3.26,0.54,0.79,0.39,0.73,0.6
http://ufcstats.com/fighter-details/c6becb722706c7d8,Iouri Kotchkine,74.0,,235.0,Orthodox,--,0.67,0.38,4.92,0.15,0.0,0.0,0.25,0.0
http://ufcstats.com/fighter-details/c6bf75775b278ed8,Mauricio Alonso,74.0,,170.0,,1980-02-27,5.74,0.34,1.91,0.67,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c6d8ae3b016d5ad5,Joe Veres,67.0,,155.0,Orthodox,1977-11-09,0.0,0.0,5.55,0.27,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c6da1c24fe473418,Julian Sanchez,75.0,,300.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c6e6926a81adcd00,Adriano Santos,,,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c7011de4765d2497,Paul Bradley,69.0,,170.0,Orthodox,1983-06-13,2.26,0.32,4.13,0.56,1.12,0.16,1.0,0.0
http://ufcstats.com/fighter-details/c713a845360d604b,Ion Cherdivara,,,205.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c727c7d31c50c4cf,Anthony Hamilton,77.0,76.0,260.0,Orthodox,1980-04-14,3.91,0.65,3.02,0.45,2.62,0.42,0.78,0.0
http://ufcstats.com/fighter-details/c730a0be691dc081,Jared Gooden,72.0,77.0,170.0,Orthodox,1993-12-05,4.4,0.48,6.74,0.45,0.91,0.45,0.65,0.4
http://ufcstats.com/fighter-details/c739c2995a275314,Yanal Ashmouz,69.0,69.0,155.0,Orthodox,1995-03-31,2.88,0.5,4.78,0.5,3.24,0.38,0.64,0.0
http://ufcstats.com/fighter-details/c742287ed86a09bc,Jessica Penne,65.0,67.0,115.0,Orthodox,1983-01-30,2.63,0.33,5.05,0.45,1.29,0.18,0.36,0.5
http://ufcstats.com/fighter-details/c75b99887c8c3f5a,Keith Rockel,72.0,,185.0,Orthodox,--,1.13,0.73,0.21,0.66,4.63,0.75,1.0,4.6
http://ufcstats.com/fighter-details/c76ceda100ac0fad,Daiki Hata,66.0,,139.0,Orthodox,1982-08-24,1.44,0.39,1.42,0.55,0.67,1.0,0.35,0.7
http://ufcstats.com/fighter-details/c76ec2bc3a57666a,Mitch Clarke,70.0,73.0,155.0,Orthodox,1985-11-24,2.35,0.34,3.27,0.47,0.64,0.15,0.5,0.4
http://ufcstats.com/fighter-details/c77a953488e5607d,Vinc Pichel,70.0,72.0,155.0,Orthodox,1982-11-23,3.78,0.46,3.17,0.54,2.5,0.51,0.31,0.2
http://ufcstats.com/fighter-details/c788481ae19e798d,Mayana Kellem,65.0,,135.0,Orthodox,1981-07-07,1.94,0.22,2.9,0.62,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c7ac79839e86ce33,Taiei Kin,71.0,,185.0,Orthodox,1970-07-08,2.71,0.6,1.33,0.52,0.0,0.0,0.55,0.0
http://ufcstats.com/fighter-details/c7b0081edfef4bc7,YunSeong Jang,72.0,72.0,170.0,Orthodox,2002-11-04,2.53,0.41,4.13,0.51,2.0,0.5,0.9,0.0
http://ufcstats.com/fighter-details/c7be22a47a58365a,Christina Marks,67.0,69.0,125.0,Orthodox,1985-11-08,5.0,0.58,3.0,0.64,7.5,1.0,0.0,0.0
http://ufcstats.com/fighter-details/c7c39e2fb70248b3,Chad Anheliger,66.0,64.0,135.0,Orthodox,1986-12-01,3.11,0.46,2.76,0.53,0.68,0.3,0.38,0.5
http://ufcstats.com/fighter-details/c7d297714d9ab1a4,Marion Reneau,66.0,68.0,135.0,Orthodox,1977-06-20,3.2,0.41,3.52,0.59,0.62,0.63,0.5,0.8
http://ufcstats.com/fighter-details/c7d7fda69ec410d3,Kamuela Kirk,70.0,75.0,155.0,Switch,1994-04-13,3.22,0.5,5.87,0.4,1.5,0.26,0.47,1.2
http://ufcstats.com/fighter-details/c7e9d15cfce52f1d,Tim Lajcik,73.0,,225.0,Orthodox,1965-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c80095f6092271a7,Tim Boetsch,72.0,74.0,185.0,Orthodox,1981-01-28,2.93,0.5,2.9,0.57,1.45,0.34,0.59,0.8
http://ufcstats.com/fighter-details/c8097968da5e5f13,Chris Wade,70.0,70.0,155.0,Orthodox,1987-09-30,1.7,0.53,1.75,0.51,2.6,0.51,0.55,1.1
http://ufcstats.com/fighter-details/c8136ab8aa32c974,Kalib Starnes,75.0,74.0,185.0,Orthodox,1975-01-06,2.71,0.48,4.43,0.53,1.46,0.33,0.25,0.6
http://ufcstats.com/fighter-details/c814b4c899793af6,Rafael Fiziev,68.0,71.0,155.0,Switch,1993-03-05,4.77,0.52,4.77,0.5,0.89,0.72,0.9,0.0
http://ufcstats.com/fighter-details/c830bc2eb134b646,Rio Tirto,64.0,66.0,125.0,Switch,2000-02-09,0.0,0.0,2.11,0.69,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c849740a3ff51931,TJ Dillashaw,66.0,67.0,135.0,Orthodox,1986-02-07,5.09,0.41,3.47,0.62,1.56,0.3,0.77,0.8
http://ufcstats.com/fighter-details/c85bad793cd14e28,Marcio Barbosa,66.0,70.0,145.0,Orthodox,1998-05-22,8.27,0.47,7.56,0.5,0.0,0.0,1.0,0.0
http://ufcstats.com/fighter-details/c8661e204c66f325,Mike Davis,,,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c878270af633eb11,Jordan Wright,74.0,77.0,205.0,Orthodox,1991-10-07,4.1,0.56,6.03,0.31,2.09,0.45,1.0,0.4
http://ufcstats.com/fighter-details/c879d8620261b1a3,Rickson Zenidim,67.0,67.0,125.0,Orthodox,1999-02-17,1.67,0.32,4.07,0.33,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c8a49ff2acb6f3c5,Satoshi Ishii,71.0,,240.0,Orthodox,1986-12-19,1.41,0.36,1.58,0.63,3.47,0.52,1.0,1.6
http://ufcstats.com/fighter-details/c8aa3541bec4042e,Mike Minniger,,,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c8cca8f3de5be4b4,Jorge Patino,68.0,,170.0,Orthodox,1973-08-05,1.33,0.3,3.14,0.53,0.54,0.25,0.5,0.0
http://ufcstats.com/fighter-details/c8d46028907bcece,Eduardo Torres Caut,67.0,70.0,135.0,Orthodox,1995-04-26,1.1,0.34,1.24,0.65,2.06,0.33,0.5,0.0
http://ufcstats.com/fighter-details/c912f676692c353a,Jimmy Ambriz,74.0,,315.0,Southpaw,1970-01-26,0.83,0.29,3.76,0.4,3.13,0.57,1.0,0.8
http://ufcstats.com/fighter-details/c933d423ebdbbbdb,John Matua,74.0,,400.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c940b42df95bbd28,Feng Xiaocan,67.0,67.0,115.0,Southpaw,2001-10-27,4.18,0.49,1.49,0.68,0.7,1.0,0.63,0.0
http://ufcstats.com/fighter-details/c945adc22c2bfe8f,Brad Pickett,66.0,68.0,135.0,Orthodox,1978-09-24,3.02,0.31,4.63,0.55,2.47,0.44,0.58,0.4
http://ufcstats.com/fighter-details/c9587d81e1d33925,Jerome Rivera,70.0,72.0,125.0,Southpaw,1995-04-22,3.21,0.33,2.6,0.51,0.0,0.0,0.4,0.0
http://ufcstats.com/fighter-details/c95fbc085e17a532,Akitoshi Tamura,69.0,70.0,135.0,Orthodox,1980-05-31,3.73,0.43,1.94,0.78,0.0,0.0,0.2,1.0
http://ufcstats.com/fighter-details/c96518b7f6881004,Bob Gilstrap,75.0,,200.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c96d9178c9ed9e62,Tim Elliott,67.0,66.0,125.0,Southpaw,1986-12-24,3.37,0.44,2.65,0.57,3.71,0.47,0.59,1.1
http://ufcstats.com/fighter-details/c96e2ae6021144a1,Damacio Page,66.0,66.0,135.0,Orthodox,1982-09-30,2.05,0.38,2.47,0.51,2.63,0.64,0.23,0.9
http://ufcstats.com/fighter-details/c97fc5fbf7d32b8a,Bobby Flynn,,,170.0,,--,0.38,0.25,0.77,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c982b98d33825763,Shogo Sato,67.0,66.0,170.0,Southpaw,1993-06-08,2.14,0.25,25.71,0.29,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/c9885b1b7c7055a0,Tomoya Miyashita,67.0,,139.0,Southpaw,--,1.67,0.65,0.93,0.33,4.0,0.8,0.0,2.0
http://ufcstats.com/fighter-details/c9a94278df042f46,Alan Baudot,75.0,79.0,243.0,Orthodox,1988-02-01,5.36,0.58,4.82,0.46,0.0,0.0,0.62,0.0
http://ufcstats.com/fighter-details/c9bbf1a0285a8076,Jeff Cox,70.0,,155.0,Orthodox,1968-08-02,0.56,0.25,1.69,0.33,4.23,0.5,0.8,0.0
http://ufcstats.com/fighter-details/c9cf753cfdf77fc2,Marcin Tybura,75.0,78.0,246.0,Orthodox,1985-11-09,3.59,0.48,3.33,0.55,1.38,0.33,0.75,0.1
http://ufcstats.com/fighter-details/c9f6385af6df66d7,Papy Abedi,71.0,,185.0,Southpaw,1978-06-30,2.8,0.55,3.15,0.48,3.47,0.57,0.5,1.3
http://ufcstats.com/fighter-details/ca28cdf526d6b6e9,Nurullo Aliev,70.0,72.0,155.0,Orthodox,2000-12-08,2.43,0.45,1.07,0.58,2.6,0.54,0.0,0.0
http://ufcstats.com/fighter-details/ca2efc9d7d523c43,Shawn Jordan,72.0,75.0,260.0,Southpaw,1984-10-21,2.87,0.5,3.3,0.47,1.97,0.38,0.76,0.1
http://ufcstats.com/fighter-details/ca36633b80be4a78,Kaynan Kruschewsky,72.0,73.0,155.0,Orthodox,1991-04-04,5.67,0.5,5.71,0.46,2.74,1.0,0.75,2.1
http://ufcstats.com/fighter-details/ca43de99b07b6b40,Josh Fremd,76.0,76.0,185.0,Orthodox,1994-01-15,2.52,0.44,2.23,0.47,0.66,0.25,0.3,1.1
http://ufcstats.com/fighter-details/ca743f96dd2063d5,Tiffany Masters,63.0,65.0,115.0,Orthodox,1994-07-31,3.53,0.62,2.58,0.5,3.06,0.6,0.0,0.0
http://ufcstats.com/fighter-details/ca80d72da81d7224,Michelle Montague,69.0,68.0,135.0,Southpaw,1993-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/ca8da445dfa82d56,Jason Jackson,73.0,78.0,170.0,Orthodox,1990-10-30,2.24,0.48,1.31,0.56,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/ca936c67687789e9,Nik Theotikos,,,185.0,Orthodox,--,0.0,0.0,5.48,0.19,0.0,0.0,0.0,4.8
http://ufcstats.com/fighter-details/cac08b8685387ca5,James McSweeney,76.0,77.0,230.0,Switch,1980-10-24,3.94,0.55,4.33,0.42,0.52,0.33,1.0,1.1
http://ufcstats.com/fighter-details/cac3aaa66c20bee1,Mario Soto,72.0,,145.0,,--,1.43,0.23,5.23,0.42,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/caced97768818230,Matt Skelton,75.0,,265.0,Orthodox,1967-01-23,0.0,0.0,0.54,0.0,0.0,0.0,0.66,0.0
http://ufcstats.com/fighter-details/cacfd51b8e97ace0,Matt Helm,,,155.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/cad24459b28592ca,Eryk Anders,73.0,75.0,185.0,Southpaw,1987-04-21,3.51,0.48,4.09,0.5,1.75,0.24,0.8,0.1
http://ufcstats.com/fighter-details/cb139171ed1b69fe,Kenny Florian,70.0,74.0,145.0,Southpaw,1976-05-26,2.41,0.4,1.85,0.63,2.22,0.33,0.6,1.3
http://ufcstats.com/fighter-details/cb1b4d237b0079e6,Abongo Humphrey,71.0,,205.0,Orthodox,--,1.45,0.4,3.83,0.46,1.41,0.37,0.33,3.8
http://ufcstats.com/fighter-details/cb1c09c8126dbee0,Damien Trites,71.0,,165.0,,1979-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/cb46dface0e28a2c,Jorge Rivera,73.0,73.0,185.0,Orthodox,1972-02-28,3.16,0.48,2.64,0.54,0.84,0.5,0.63,0.1
http://ufcstats.com/fighter-details/cb4bf812d9cb78b4,Jimmy Drago,70.0,71.0,170.0,Orthodox,1995-02-18,3.8,0.29,5.6,0.65,1.0,0.5,0.0,0.0
http://ufcstats.com/fighter-details/cb52f9490c2dc069,Sean O'Connell,73.0,74.0,205.0,Orthodox,1983-09-02,5.46,0.48,6.77,0.45,0.0,0.0,0.3,0.5
http://ufcstats.com/fighter-details/cb6783c39c01d896,Tiki Ghosn,70.0,,170.0,Orthodox,1977-02-09,2.78,0.46,2.94,0.58,0.41,0.5,0.61,0.0
http://ufcstats.com/fighter-details/cb680d85b84cbfd9,Raphael Uchegbu,69.0,73.0,135.0,Orthodox,1995-08-16,2.46,0.48,2.85,0.5,1.48,0.16,0.0,0.0
http://ufcstats.com/fighter-details/cb696ebfb6598724,Aljamain Sterling,67.0,71.0,145.0,Orthodox,1989-07-31,4.45,0.52,2.21,0.59,2.45,0.3,0.44,0.6
http://ufcstats.com/fighter-details/cb6c45b26b0a877a,Adin Duenas,66.0,,145.0,,1988-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/cb7ee07982de2a28,Danny Sabatello,70.0,71.0,135.0,Orthodox,1993-03-31,2.07,0.57,0.2,0.25,3.0,0.75,1.0,1.0
http://ufcstats.com/fighter-details/cba3a2dfbc06ce79,Ray Routh,68.0,,185.0,Orthodox,--,0.54,0.21,3.22,0.28,2.69,0.33,0.0,0.0
http://ufcstats.com/fighter-details/cbb682f5fcc44bfc,Anthony Pettis,70.0,72.0,155.0,Orthodox,1987-01-27,3.05,0.47,3.44,0.54,0.61,0.5,0.6,1.1
http://ufcstats.com/fighter-details/cbc071cb20ea59c7,Bibiano Fernandes,67.0,,139.0,Orthodox,1980-03-30,2.91,0.4,2.02,0.72,3.97,0.53,0.77,0.6
http://ufcstats.com/fighter-details/cbd022eaf2ac546a,Ronald Carillo,,,125.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/cbd3e590a85b18c5,Mirsad Bektic,68.0,70.0,145.0,Orthodox,1991-02-16,2.43,0.41,1.8,0.57,3.98,0.52,0.92,0.4
http://ufcstats.com/fighter-details/cbd5d3cdd862e90e,Rory MacDonald,72.0,76.0,170.0,Orthodox,1989-07-22,3.75,0.42,2.8,0.62,1.77,0.47,0.88,0.4
http://ufcstats.com/fighter-details/cbd6f1abf955e628,Dave Herman,76.0,77.0,242.0,Orthodox,1984-10-03,4.98,0.6,3.78,0.48,1.49,1.0,0.58,0.0
http://ufcstats.com/fighter-details/cbe79765d44bd172,Alvin Robinson,69.0,68.0,155.0,Southpaw,1982-07-16,1.57,0.5,1.29,0.51,1.24,0.5,0.25,1.2
http://ufcstats.com/fighter-details/cbf1c7ba5408a66f,Salim Touahri,70.0,72.0,170.0,Orthodox,1989-09-28,2.6,0.46,2.87,0.58,0.0,0.0,0.83,0.0
http://ufcstats.com/fighter-details/cbf5e6f231b55443,Yair Rodriguez,71.0,71.0,145.0,Orthodox,1992-10-06,4.65,0.46,3.78,0.52,0.71,0.29,0.59,0.6
http://ufcstats.com/fighter-details/cbf69fa846c7e3ee,Carlos Zevallos,72.0,,205.0,Orthodox,--,4.36,0.65,2.28,0.68,0.0,0.0,1.0,0.0
http://ufcstats.com/fighter-details/cbf94e4c4af4ff6d,Nate Loughran,74.0,,185.0,Orthodox,1980-07-28,1.81,0.4,4.11,0.59,0.0,0.0,0.0,2.1
http://ufcstats.com/fighter-details/cbfd1d34356a004c,Jeff Monson,69.0,74.0,247.0,Orthodox,1971-01-18,0.97,0.3,2.87,0.59,1.06,0.12,0.66,0.7
http://ufcstats.com/fighter-details/cc18abc046b382c9,Aaron Trujillo,65.0,,125.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/cc1a8b4b38b92c6d,Montel Jackson,70.0,75.0,135.0,Southpaw,1992-04-24,3.22,0.53,1.39,0.62,3.24,0.62,0.68,0.4
http://ufcstats.com/fighter-details/cc23ed51619421a3,Ryan Quinn,68.0,,145.0,,--,2.31,0.41,1.67,0.48,0.0,0.0,0.0,1.9
http://ufcstats.com/fighter-details/cc2ad11b1f9d818b,Drew Dimanlig,,,185.0,,--,3.7,0.73,3.17,0.2,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/cc2fcae2c0dc501d,Yibugele,67.0,69.0,145.0,Southpaw,1989-11-13,2.87,0.41,5.5,0.54,0.0,0.0,0.81,0.0
http://ufcstats.com/fighter-details/cc300e9aa3063431,Andre Gusmao,72.0,,205.0,Orthodox,1977-05-19,2.79,0.43,3.28,0.6,0.0,0.0,0.6,0.0
http://ufcstats.com/fighter-details/cc3147b49c7d7d92,Dan Stittgen,73.0,,170.0,Orthodox,1980-11-17,2.97,0.46,4.42,0.37,0.78,1.0,1.0,0.0
http://ufcstats.com/fighter-details/cc351e408bbb7d43,Brandon Davis,70.0,72.0,135.0,Orthodox,1990-05-08,4.68,0.35,4.62,0.58,0.74,0.42,0.57,0.1
http://ufcstats.com/fighter-details/cc3878d1ab41a5fa,Zach Zane,67.0,69.0,145.0,Southpaw,1989-12-14,0.87,0.56,6.67,0.2,0.0,0.0,0.26,0.0
http://ufcstats.com/fighter-details/cc39185f2d7d89e4,Daniel Swain,69.0,70.0,145.0,Orthodox,1991-01-30,0.8,0.44,3.2,0.4,0.0,0.0,0.0,6.0
http://ufcstats.com/fighter-details/cc49ada1ea955b13,Vanilto Antunes,72.0,72.0,170.0,Orthodox,1994-12-28,5.49,0.48,14.27,0.43,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/cc4e571964b084d4,Tatsuya Saika,72.0,73.0,155.0,Orthodox,1990-09-18,6.67,0.44,9.91,0.43,0.0,0.0,0.66,0.0
http://ufcstats.com/fighter-details/cc5834a495d1ea08,Jason Suttie,72.0,,210.0,Orthodox,1973-08-07,2.07,0.83,4.97,0.36,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/cc63a5f0089d8ba9,Victor Madrigal,67.0,71.0,135.0,Orthodox,1990-08-16,2.31,0.38,9.56,0.5,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/cc6f9d1e89f3449a,Manvel Gamburyan,65.0,67.0,135.0,Orthodox,1981-05-08,2.13,0.41,2.83,0.55,3.26,0.34,0.69,0.7
http://ufcstats.com/fighter-details/cc7040fe76f0ef91,Devin Clark,72.0,75.0,205.0,Orthodox,1990-04-12,3.03,0.54,3.24,0.44,2.17,0.32,0.58,0.1
http://ufcstats.com/fighter-details/cc81c92fe2254935,Tom Gallicchio,70.0,,170.0,Southpaw,1986-09-23,3.53,0.26,7.07,0.43,1.0,0.11,0.0,0.0
http://ufcstats.com/fighter-details/cc84b68f862b466f,Eddie Yagin,67.0,,145.0,Orthodox,1979-03-23,3.13,0.3,5.77,0.42,0.0,0.0,0.62,1.0
http://ufcstats.com/fighter-details/cc8c623cca88f54f,Mayra Bueno Silva,66.0,66.0,125.0,Orthodox,1991-08-22,3.83,0.58,4.85,0.51,0.57,0.29,0.63,1.5
http://ufcstats.com/fighter-details/cc900af167fbedfd,Timothy Johnson,75.0,77.0,265.0,Southpaw,1985-03-13,3.43,0.45,3.08,0.44,1.09,0.24,0.69,0.0
http://ufcstats.com/fighter-details/cc900c6a71ed23f3,Clay Collard,71.0,73.0,145.0,Orthodox,1993-03-10,4.22,0.32,5.0,0.5,2.81,0.39,0.71,0.5
http://ufcstats.com/fighter-details/cc98d857b148e33a,Leonardo Guimaraes,72.0,,185.0,Orthodox,1982-04-15,2.35,0.56,2.99,0.44,0.0,0.0,0.52,1.0
http://ufcstats.com/fighter-details/ccba80d4820ef557,Gabe Ruediger,70.0,,155.0,Orthodox,1977-08-29,1.7,0.31,5.16,0.41,2.04,0.11,0.28,0.0
http://ufcstats.com/fighter-details/ccd1299e0345e0ce,Melvin Guillard,69.0,71.0,155.0,Orthodox,1983-03-30,2.96,0.4,1.85,0.66,1.3,0.63,0.61,0.2
http://ufcstats.com/fighter-details/ccd58ff71e260ed5,Keisuke Fujiwara,66.0,,139.0,Switch,--,0.73,0.44,1.2,0.47,0.0,0.0,0.23,2.5
http://ufcstats.com/fighter-details/ccdcb20370be62a3,Aaron Jeffery,74.0,73.0,185.0,Orthodox,1992-11-14,3.1,0.45,4.46,0.34,0.0,0.0,0.5,0.0
http://ufcstats.com/fighter-details/ccdd90bd1fc7dab6,Vladimir Matyushenko,72.0,74.0,205.0,Orthodox,1971-01-04,1.9,0.44,1.62,0.59,3.25,0.46,0.7,0.1
http://ufcstats.com/fighter-details/cce79e827569f26e,Ronys Torres,67.0,,155.0,Orthodox,1975-08-13,0.87,0.26,1.93,0.57,4.0,0.47,0.16,0.5
http://ufcstats.com/fighter-details/ccf5dc41417e9daf,Juan Espino,75.0,80.0,255.0,Orthodox,1980-10-09,2.38,0.7,1.95,0.4,8.93,0.78,0.5,2.4
http://ufcstats.com/fighter-details/cd01f0b768a32475,Jonathan Wilson,74.0,75.0,205.0,Southpaw,1987-07-17,2.92,0.48,5.65,0.56,0.37,1.0,0.8,0.0
http://ufcstats.com/fighter-details/cd039ff136d89ded,Jesse Juarez,73.0,,170.0,Orthodox,1981-05-08,1.71,0.48,2.87,0.52,2.69,0.33,0.5,0.0
http://ufcstats.com/fighter-details/cd12227edd3f134b,Keith Wisniewski,72.0,,170.0,Orthodox,1981-10-25,2.32,0.52,4.86,0.42,1.57,0.4,0.78,0.3
http://ufcstats.com/fighter-details/cd13728ae1151f46,Ion Cutelaba,73.0,75.0,205.0,Southpaw,1993-12-14,4.26,0.43,3.34,0.47,3.77,0.49,0.75,0.1
http://ufcstats.com/fighter-details/cd2c4d30c6e13b47,Marina Rodriguez,66.0,65.0,115.0,Orthodox,1987-04-29,4.51,0.46,3.01,0.55,0.27,0.5,0.61,0.3
http://ufcstats.com/fighter-details/cd2e5a390821fb48,TJ Laramie,66.0,66.0,145.0,Orthodox,1997-10-15,1.49,0.5,2.64,0.38,1.44,0.33,0.4,0.0
http://ufcstats.com/fighter-details/cd3d7e37ff2d679c,Ricky Turcios,69.0,71.0,135.0,Orthodox,1993-06-05,4.73,0.4,3.72,0.52,0.91,0.2,0.44,0.4
http://ufcstats.com/fighter-details/cd42bbe8887bba90,Daijiro Matsui,69.0,,200.0,Orthodox,1972-12-05,0.84,0.45,1.69,0.55,1.83,0.3,0.43,0.4
http://ufcstats.com/fighter-details/cd7763bcadb5d4c8,Alan Patrick,71.0,74.0,155.0,Southpaw,1983-07-19,1.82,0.4,2.95,0.43,3.01,0.33,0.43,0.3
http://ufcstats.com/fighter-details/cd7bafbeee1f29a0,War Machine,71.0,,170.0,Orthodox,1981-11-30,2.32,0.6,3.17,0.43,1.16,0.5,0.4,0.0
http://ufcstats.com/fighter-details/cd85b48dc880fabd,Horacio Gutierrez,70.0,,145.0,,1990-09-15,0.86,0.26,2.91,0.46,0.0,0.0,0.5,0.0
http://ufcstats.com/fighter-details/cda1099995b46cc2,Genaro Valdez,69.0,72.0,155.0,Orthodox,1992-01-16,4.08,0.3,7.16,0.48,1.54,0.44,0.36,0.4
